0.012,0.622109,
0.0121,6.221094,
0.0122,-1.244219,
0.0123,0,
0.0124,1.244219,
0.0125,8.087421,
0.0126,11.197968,
0.0127,6.843203,
0.0128,11.820078,
0.0129,17.419062,
0.013,11.820078,
0.0131,25.506483,
0.0132,24.262264,
0.0133,24.884375,
0.0134,22.395937,
0.0135,35.460232,
0.0136,47.90242,
0.0137,41.681328,
0.0138,40.437107,
0.0139,49.146641,
0.014,44.169765,
0.0141,47.280312,
0.0142,51.635075,
0.0143,60.966717,
0.0144,62.833046,
0.0145,69.054138,
0.0146,77.141563,
0.0147,79.629997,
0.0148,70.298355,
0.0149,77.763672,
0.015,80.252106,
0.0151,79.629997,
0.0152,87.717422,
0.0153,75.27523,
0.0154,70.920464,
0.0155,76.519447,
0.0156,61.588825,
0.0157,75.27523,
0.0158,66.565704,
0.0159,60.966717,
0.016,63.455154,
0.0161,67.809921,
0.0162,52.879295,
0.0163,58.478279,
0.0164,47.90242,
0.0165,50.390858,
0.0166,42.303436,
0.0167,43.547653,
0.0168,49.146641,
0.0169,47.280312,
0.017,49.768749,
0.0171,57.234062,
0.0172,50.390858,
0.0173,53.501404,
0.0174,58.478279,
0.0175,54.123512,
0.0176,67.809921,
0.0177,59.722496,
0.0178,70.920464,
0.0179,67.187813,
0.018,69.676247,
0.0181,79.629997,
0.0182,76.519447,
0.0183,85.228981,
0.0184,75.27523,
0.0185,77.141563,
0.0186,78.38578,
0.0187,85.851089,
0.0188,88.339531,
0.0189,79.629997,
0.019,82.118431,
0.0191,74.031013,
0.0192,75.897339,
0.0193,69.054138,
0.0194,72.164688,
0.0195,69.054138,
0.0196,65.32148,
0.0197,60.966717,
0.0198,53.501404,
0.0199,52.257187,
0.02,43.547653,
0.0201,42.303436,
0.0202,42.925545,
0.0203,38.570782,
0.0204,32.971794,
0.0205,26.128593,
0.0206,31.105467,
0.0207,31.727577,
0.0208,23.640156,
0.0209,26.750702,
0.021,28.617031,
0.0211,16.796953,
0.0212,24.262264,
0.0213,20.529608,
0.0214,24.262264,
0.0215,14.308516,
0.0216,17.419062,
0.0217,14.308516,
0.0218,19.285391,
0.0219,23.640156,
0.022,24.884375,
0.0221,25.506483,
0.0222,23.018045,
0.0223,26.750702,
0.0224,28.617031,
0.0225,26.750702,
0.0226,28.617031,
0.0227,36.704453,
0.0228,42.925545,
0.0229,36.082344,
0.023,37.948669,
0.0231,41.681328,
0.0232,41.681328,
0.0233,50.390858,
0.0234,39.19289,
0.0235,46.036091,
0.0236,52.879295,
0.0237,51.635075,
0.0238,55.367733,
0.0239,46.036091,
0.024,55.367733,
0.0241,44.169765,
0.0242,55.989841,
0.0243,47.90242,
0.0244,48.524529,
0.0245,39.19289,
0.0246,41.681328,
0.0247,37.326561,
0.0248,31.727577,
0.0249,41.681328,
0.025,45.413982,
0.0251,29.861248,
0.0252,36.082344,
0.0253,34.216015,
0.0254,37.326561,
0.0255,33.593906,
0.0256,40.437107,
0.0257,21.773827,
0.0258,36.704453,
0.0259,23.640156,
0.026,33.593906,
0.0261,37.948669,
0.0262,31.105467,
0.0263,35.460232,
0.0264,42.925545,
0.0265,40.437107,
0.0266,41.059216,
0.0267,43.547653,
0.0268,39.814999,
0.0269,47.280312,
0.027,42.303436,
0.0271,35.460232,
0.0272,49.768749,
0.0273,44.791874,
0.0274,52.257187,
0.0275,55.367733,
0.0276,55.989841,
0.0277,59.722496,
0.0278,57.856171,
0.0279,50.390858,
0.028,59.100388,
0.0281,57.234062,
0.0282,59.100388,
0.0283,62.210934,
0.0284,62.210934,
0.0285,64.077263,
0.0286,59.100388,
0.0287,56.61195,
0.0288,69.054138,
0.0289,70.920464,
0.029,64.077263,
0.0291,71.542572,
0.0292,60.966717,
0.0293,68.43203,
0.0294,67.187813,
0.0295,70.920464,
0.0296,61.588825,
0.0297,65.943588,
0.0298,77.141563,
0.0299,65.32148,
0.03,77.141563,
0.0301,70.920464,
0.0302,72.164688,
0.0303,81.496323,
0.0304,83.362656,
0.0305,80.874214,
0.0306,86.473198,
0.0307,73.408905,
0.0308,85.851089,
0.0309,86.473198,
0.031,80.252106,
0.0311,78.38578,
0.0312,84.606873,
0.0313,90.827965,
0.0314,86.473198,
0.0315,86.473198,
0.0316,88.961639,
0.0317,108.869141,
0.0318,123.17765,
0.0319,162.992645,
0.032,194.098114,
0.0321,231.424683,
0.0322,285.548187,
0.0323,332.828491,
0.0324,374.509827,
0.0325,436.720764,
0.0326,469.692566,
0.0327,522.571838,
0.0328,557.409973,
0.0329,602.201843,
0.033,629.574646,
0.0331,653.836914,
0.0332,684.942383,
0.0333,692.407715,
0.0334,710.448853,
0.0335,707.338318,
0.0336,706.094116,
0.0337,702.983582,
0.0338,681.209717,
0.0339,661.302246,
0.034,647.615845,
0.0341,641.394714,
0.0342,615.888245,
0.0343,598.469177,
0.0344,590.381775,
0.0345,562.386841,
0.0346,556.165771,
0.0347,539.990906,
0.0348,529.415039,
0.0349,525.060303,
0.035,521.327637,
0.0351,524.438171,
0.0352,525.060303,
0.0353,528.792969,
0.0354,526.926636,
0.0355,513.240234,
0.0356,521.949768,
0.0357,509.507568,
0.0358,500.798035,
0.0359,471.558899,
0.036,464.093567,
0.0361,437.342865,
0.0362,420.545929,
0.0363,421.16803,
0.0364,400.638428,
0.0365,375.131927,
0.0366,360.823425,
0.0367,350.86969,
0.0368,341.538025,
0.0369,339.671692,
0.037,336.561157,
0.0371,340.915924,
0.0372,358.957092,
0.0373,377.620392,
0.0374,395.66156,
0.0375,451.029266,
0.0376,455.384033,
0.0377,496.443268,
0.0378,522.571838,
0.0379,557.409973,
0.038,574.829041,
0.0381,600.957642,
0.0382,625.21991,
0.0383,640.150513,
0.0384,665.656982,
0.0385,679.343384,
0.0386,685.564514,
0.0387,703.605652,
0.0388,710.448853,
0.0389,718.536316,
0.039,739.688049,
0.0391,731.600586,
0.0392,728.490051,
0.0393,723.513184,
0.0394,750.263855,
0.0395,751.508118,
0.0396,762.083984,
0.0397,765.194519,
0.0398,783.857788,
0.0399,805.631592,
0.04,817.45166,
0.0401,840.469727,
0.0402,846.690857,
0.0403,858.510925,
0.0404,878.418396,
0.0405,890.860596,
0.0406,902.680664,
0.0407,908.901794,
0.0408,926.320801,
0.0409,933.786133,
0.041,934.408264,
0.0411,959.292603,
0.0412,951.827332,
0.0413,964.26947,
0.0414,962.403198,
0.0415,966.135803,
0.0416,962.403198,
0.0417,953.693665,
0.0418,948.716736,
0.0419,949.960999,
0.042,950.583069,
0.0421,939.385132,
0.0422,942.495667,
0.0423,947.472534,
0.0424,945.606201,
0.0425,941.251465,
0.0426,943.739868,
0.0427,939.385132,
0.0428,930.053467,
0.0429,924.454529,
0.043,914.500732,
0.0431,906.41333,
0.0432,902.680664,
0.0433,900.192261,
0.0434,887.750061,
0.0435,883.395264,
0.0436,878.418396,
0.0437,874.68573,
0.0438,859.755127,
0.0439,846.690857,
0.044,849.801392,
0.0441,840.469727,
0.0442,839.847656,
0.0443,846.690857,
0.0444,852.911926,
0.0445,869.708862,
0.0446,875.929993,
0.0447,882.151062,
0.0448,905.169128,
0.0449,928.809265,
0.045,920.721863,
0.0451,950.583069,
0.0452,974.223267,
0.0453,971.112671,
0.0454,998.485535,
0.0455,998.485535,
0.0456,1032.079468,
0.0457,1047.01001,
0.0458,1045.143677,
0.0459,1070.650146,
0.046,1078.737671,
0.0461,1091.17981,
0.0462,1096.778809,
0.0463,1110.46521,
0.0464,1110.46521,
0.0465,1109.84314,
0.0466,1118.552612,
0.0467,1119.796875,
0.0468,1132.861084,
0.0469,1124.773682,
0.047,1118.552612,
0.0471,1130.372681,
0.0472,1128.506348,
0.0473,1127.884277,
0.0474,1126.640015,
0.0475,1119.174683,
0.0476,1120.418945,
0.0477,1118.552612,
0.0478,1129.75061,
0.0479,1132.239014,
0.048,1133.483276,
0.0481,1137.838013,
0.0482,1154.012817,
0.0483,1154.63501,
0.0484,1163.966553,
0.0485,1175.786621,
0.0486,1171.431885,
0.0487,1188.850952,
0.0488,1198.182617,
0.0489,1205.647949,
0.049,1221.822754,
0.0491,1219.956421,
0.0492,1253.550293,
0.0493,1251.68396,
0.0494,1270.34729,
0.0495,1271.591553,
0.0496,1285.277954,
0.0497,1294.609619,
0.0498,1300.208496,
0.0499,1304.563354,
0.05,1306.429688,
0.0501,1312.028687,
0.0502,1320.116089,
0.0503,1329.447632,
0.0504,1323.226563,
0.0505,1324.470825,
0.0506,1328.825562,
0.0507,1318.249756,
0.0508,1322.604492,
0.0509,1307.673828,
0.051,1300.208496,
0.0511,1284.655762,
0.0512,1284.033691,
0.0513,1268.480957,
0.0514,1265.370483,
0.0515,1250.439819,
0.0516,1230.532349,
0.0517,1214.357422,
0.0518,1200.04895,
0.0519,1182.007813,
0.052,1169.565552,
0.0521,1150.280151,
0.0522,1150.280151,
0.0523,1136.59375,
0.0524,1132.861084,
0.0525,1124.151611,
0.0526,1129.75061,
0.0527,1127.884277,
0.0528,1128.506348,
0.0529,1128.506348,
0.053,1132.239014,
0.0531,1130.994751,
0.0532,1146.547485,
0.0533,1153.390747,
0.0534,1147.169678,
0.0535,1158.989746,
0.0536,1157.745483,
0.0537,1155.25708,
0.0538,1156.501343,
0.0539,1159.611816,
0.054,1162.722412,
0.0541,1160.233887,
0.0542,1155.87915,
0.0543,1162.10022,
0.0544,1152.146484,
0.0545,1141.570679,
0.0546,1148.413818,
0.0547,1148.413818,
0.0548,1143.437012,
0.0549,1152.146484,
0.055,1146.547485,
0.0551,1161.478149,
0.0552,1163.344482,
0.0553,1163.966553,
0.0554,1167.077148,
0.0555,1176.408813,
0.0556,1180.76355,
0.0557,1188.850952,
0.0558,1195.072021,
0.0559,1213.113281,
0.056,1231.776489,
0.0561,1226.17749,
0.0562,1252.928223,
0.0563,1258.527222,
0.0564,1280.301025,
0.0565,1275.946289,
0.0566,1302.697021,
0.0567,1318.249756,
0.0568,1298.342163,
0.0569,1317.627563,
0.057,1318.249756,
0.0571,1329.447632,
0.0572,1334.424561,
0.0573,1334.424561,
0.0574,1353.709961,
0.0575,1355.576294,
0.0576,1356.198364,
0.0577,1353.087891,
0.0578,1358.686768,
0.0579,1338.779297,
0.058,1359.93103,
0.0581,1346.244629,
0.0582,1341.267822,
0.0583,1337.535156,
0.0584,1331.936157,
0.0585,1333.80249,
0.0586,1327.581421,
0.0587,1322.604492,
0.0588,1318.871826,
0.0589,1303.941162,
0.059,1320.116089,
0.0591,1310.784424,
0.0592,1307.673828,
0.0593,1310.162354,
0.0594,1314.51709,
0.0595,1313.894897,
0.0596,1312.650757,
0.0597,1301.452759,
0.0598,1310.784424,
0.0599,1298.964355,
0.06,1304.563354,
0.0601,1293.365356,
0.0602,1285.277954,
0.0603,1302.697021,
0.0604,1285.277954,
0.0605,1279.678955,
0.0606,1270.96936,
0.0607,1269.72522,
0.0608,1264.126221,
0.0609,1256.660889,
0.061,1259.771484,
0.0611,1252.928223,
0.0612,1249.817749,
0.0613,1242.974487,
0.0614,1254.172485,
0.0615,1255.416626,
0.0616,1241.730225,
0.0617,1244.84082,
0.0618,1242.352417,
0.0619,1246.707153,
0.062,1241.108154,
0.0621,1249.817749,
0.0622,1248.573486,
0.0623,1253.550293,
0.0624,1252.928223,
0.0625,1262.881958,
0.0626,1238.619751,
0.0627,1178.275146,
0.0628,1188.850952,
0.0629,1204.403687,
0.063,1190.095215,
0.0631,1236.131226,
0.0632,1257.905151,
0.0633,1297.720093,
0.0634,1287.144287,
0.0635,1294.609619,
0.0636,1313.894897,
0.0637,1297.098022,
0.0638,1286.522095,
0.0639,1307.673828,
0.064,1308.918091,
0.0641,1280.923218,
0.0642,1283.411621,
0.0643,1282.167358,
0.0644,1279.056885,
0.0645,1277.190552,
0.0646,1277.190552,
0.0647,1271.591553,
0.0648,1257.905151,
0.0649,1268.480957,
0.065,1277.812622,
0.0651,1270.96936,
0.0652,1284.033691,
0.0653,1310.162354,
0.0654,1341.889893,
0.0655,1348.110962,
0.0656,1354.332031,
0.0657,1359.30896,
0.0658,1357.442627,
0.0659,1372.995361,
0.066,1382.327026,
0.0661,1379.838501,
0.0662,1382.327026,
0.0663,1384.193359,
0.0664,1377.972168,
0.0665,1394.769165,
0.0666,1391.036499,
0.0667,1385.4375,
0.0668,1392.902832,
0.0669,1394.769165,
0.067,1369.262695,
0.0671,1374.861694,
0.0672,1341.889893,
0.0673,1331.313965,
0.0674,1330.069824,
0.0675,1320.116089,
0.0676,1313.894897,
0.0677,1310.784424,
0.0678,1306.429688,
0.0679,1283.411621,
0.068,1288.388428,
0.0681,1290.876953,
0.0682,1269.72522,
0.0683,1262.881958,
0.0684,1263.50415,
0.0685,1261.015625,
0.0686,1249.817749,
0.0687,1244.84082,
0.0688,1238.619751,
0.0689,1234.887085,
0.069,1225.55542,
0.0691,1226.17749,
0.0692,1210.002686,
0.0693,1205.647949,
0.0694,1191.961548,
0.0695,1177.652954,
0.0696,1177.030884,
0.0697,1167.699219,
0.0698,1167.699219,
0.0699,1183.251953,
0.07,1181.38562,
0.0701,1200.04895,
0.0702,1186.984619,
0.0703,1218.71228,
0.0704,1211.869019,
0.0705,1204.403687,
0.0706,1205.025757,
0.0707,1201.293213,
0.0708,1198.182617,
0.0709,1208.136353,
0.071,1203.781616,
0.0711,1201.293213,
0.0712,1201.293213,
0.0713,1206.27002,
0.0714,1196.316284,
0.0715,1206.89209,
0.0716,1182.629883,
0.0717,1178.897217,
0.0718,1155.87915,
0.0719,1155.87915,
0.072,1145.303345,
0.0721,1156.501343,
0.0722,1136.59375,
0.0723,1143.437012,
0.0724,1162.722412,
0.0725,1179.519287,
0.0726,1201.915283,
0.0727,1205.025757,
0.0728,1224.311157,
0.0729,1237.997559,
0.073,1257.905151,
0.0731,1280.923218,
0.0732,1291.499023,
0.0733,1295.231689,
0.0734,1323.226563,
0.0735,1320.116089,
0.0736,1324.470825,
0.0737,1331.936157,
0.0738,1323.848755,
0.0739,1325.092896,
0.074,1314.51709,
0.0741,1315.13916,
0.0742,1310.162354,
0.0743,1291.499023,
0.0744,1273.457886,
0.0745,1279.678955,
0.0746,1269.72522,
0.0747,1261.015625,
0.0748,1250.439819,
0.0749,1259.771484,
0.075,1253.550293,
0.0751,1254.172485,
0.0752,1246.707153,
0.0753,1237.997559,
0.0754,1244.21875,
0.0755,1220.578491,
0.0756,1236.131226,
0.0757,1221.822754,
0.0758,1212.491089,
0.0759,1202.537354,
0.076,1210.002686,
0.0761,1206.27002,
0.0762,1218.71228,
0.0763,1214.357422,
0.0764,1217.468018,
0.0765,1205.647949,
0.0766,1208.136353,
0.0767,1206.89209,
0.0768,1188.228882,
0.0769,1178.897217,
0.077,1183.251953,
0.0771,1178.897217,
0.0772,1165.210815,
0.0773,1168.943481,
0.0774,1163.966553,
0.0775,1149.658081,
0.0776,1142.814941,
0.0777,1137.838013,
0.0778,1097.400879,
0.0779,1091.80188,
0.078,1083.714478,
0.0781,1079.359741,
0.0782,1061.318604,
0.0783,1078.115479,
0.0784,1079.981812,
0.0785,1079.981812,
0.0786,1081.848145,
0.0787,1095.534546,
0.0788,1079.981812,
0.0789,1081.848145,
0.079,1069.406006,
0.0791,1071.894409,
0.0792,1058.208008,
0.0793,1056.341675,
0.0794,1042.655273,
0.0795,1033.323608,
0.0796,1033.323608,
0.0797,1009.683472,
0.0798,1007.817139,
0.0799,994.130737,
0.08,975.467468,
0.0801,970.490601,
0.0802,958.048401,
0.0803,966.135803,
0.0804,949.338867,
0.0805,933.786133,
0.0806,937.518799,
0.0807,933.164001,
0.0808,916.989197,
0.0809,916.367065,
0.081,900.192261,
0.0811,897.703796,
0.0812,883.395264,
0.0813,877.796326,
0.0814,871.575195,
0.0815,856.644592,
0.0816,882.773193,
0.0817,874.06366,
0.0818,893.97113,
0.0819,895.215332,
0.082,913.878662,
0.0821,920.721863,
0.0822,909.523865,
0.0823,926.942932,
0.0824,920.721863,
0.0825,906.41333,
0.0826,907.035461,
0.0827,879.662598,
0.0828,900.814331,
0.0829,875.929993,
0.083,875.307861,
0.0831,863.487793,
0.0832,869.086792,
0.0833,864.109863,
0.0834,881.528931,
0.0835,862.865662,
0.0836,853.534058,
0.0837,854.156128,
0.0838,837.981323,
0.0839,811.230591,
0.084,818.073792,
0.0841,808.120056,
0.0842,796.299988,
0.0843,781.369324,
0.0844,778.88092,
0.0845,778.258789,
0.0846,762.706055,
0.0847,752.752319,
0.0848,755.240784,
0.0849,735.955383,
0.085,735.955383,
0.0851,742.798584,
0.0852,730.978516,
0.0853,739.065918,
0.0854,758.351318,
0.0855,746.53125,
0.0856,745.909119,
0.0857,734.08905,
0.0858,722.268982,
0.0859,710.448853,
0.086,709.826782,
0.0861,688.052917,
0.0862,680.587646,
0.0863,672.500183,
0.0864,674.988647,
0.0865,678.721313,
0.0866,673.122314,
0.0867,689.29718,
0.0868,687.430847,
0.0869,696.140381,
0.087,699.250916,
0.0871,685.564514,
0.0872,700.495117,
0.0873,684.320313,
0.0874,701.73938,
0.0875,704.849915,
0.0876,698.628784,
0.0877,699.873047,
0.0878,711.070984,
0.0879,707.960449,
0.088,724.135315,
0.0881,722.891052,
0.0882,745.909119,
0.0883,756.484985,
0.0884,771.415588,
0.0885,788.212524,
0.0886,793.811523,
0.0887,808.742188,
0.0888,825.539124,
0.0889,833.626526,
0.089,859.132996,
0.0891,887.750061,
0.0892,903.302795,
0.0893,922.588196,
0.0894,943.117798,
0.0895,963.6474,
0.0896,979.200134,
0.0897,1007.817139,
0.0898,1021.50354,
0.0899,1033.945801,
0.09,1065.67334,
0.0901,1072.516479,
0.0902,1081.848145,
0.0903,1093.668213,
0.0904,1102.999878,
0.0905,1094.912476,
0.0906,1084.336548,
0.0907,1085.580811,
0.0908,1066.91748,
0.0909,1072.516479,
0.091,1059.452271,
0.0911,1064.429077,
0.0912,1071.272339,
0.0913,1053.853271,
0.0914,1052.609009,
0.0915,1052.609009,
0.0916,1043.899536,
0.0917,1050.120605,
0.0918,1033.945801,
0.0919,1031.457275,
0.092,1045.765869,
0.0921,1019.015137,
0.0922,1023.992004,
0.0923,1020.259338,
0.0924,1020.259338,
0.0925,1012.171936,
0.0926,1005.328735,
0.0927,1007.817139,
0.0928,997.241272,
0.0929,981.688538,
0.093,989.15387,
0.0931,976.0896,
0.0932,969.246399,
0.0933,977.333801,
0.0934,967.380066,
0.0935,977.333801,
0.0936,959.292603,
0.0937,979.822205,
0.0938,976.0896,
0.0939,975.467468,
0.094,963.025269,
0.0941,967.380066,
0.0942,974.223267,
0.0943,979.822205,
0.0944,977.955933,
0.0945,956.804199,
0.0946,973.601135,
0.0947,967.380066,
0.0948,969.868469,
0.0949,983.554871,
0.095,980.444336,
0.0951,977.955933,
0.0952,968.002136,
0.0953,978.578003,
0.0954,968.002136,
0.0955,977.333801,
0.0956,983.554871,
0.0957,972.979004,
0.0958,973.601135,
0.0959,964.891602,
0.096,965.513733,
0.0961,977.333801,
0.0962,969.868469,
0.0963,967.380066,
0.0964,964.26947,
0.0965,959.292603,
0.0966,935.030334,
0.0967,935.030334,
0.0968,911.390198,
0.0969,918.85553,
0.097,898.947998,
0.0971,898.325928,
0.0972,888.372131,
0.0973,874.06366,
0.0974,869.086792,
0.0975,858.510925,
0.0976,870.330994,
0.0977,851.045593,
0.0978,853.534058,
0.0979,834.870728,
0.098,852.911926,
0.0981,852.289795,
0.0982,836.737061,
0.0983,843.580261,
0.0984,843.580261,
0.0985,831.760193,
0.0986,844.202393,
0.0987,831.138123,
0.0988,833.626526,
0.0989,828.027527,
0.099,819.317993,
0.0991,821.184326,
0.0992,806.875854,
0.0993,805.631592,
0.0994,802.521057,
0.0995,800.654724,
0.0996,803.143188,
0.0997,793.811523,
0.0998,799.410522,
0.0999,800.032654,
0.1,788.834656,
0.1001,792.567322,
0.1002,798.788391,
0.1003,772.03772,
0.1004,788.212524,
0.1005,797.544189,
0.1006,780.747253,
0.1007,792.567322,
0.1008,775.770386,
0.1009,781.991455,
0.101,781.369324,
0.1011,790.700989,
0.1012,785.10199,
0.1013,783.857788,
0.1014,782.613586,
0.1015,788.212524,
0.1016,795.677856,
0.1017,790.078857,
0.1018,793.189453,
0.1019,795.055725,
0.102,794.433655,
0.1021,792.567322,
0.1022,788.834656,
0.1023,791.94519,
0.1024,782.613586,
0.1025,776.392456,
0.1026,775.770386,
0.1027,760.217651,
0.1028,762.706055,
0.1029,754.618652,
0.103,742.798584,
0.1031,764.572388,
0.1032,734.711121,
0.1033,729.734253,
0.1034,726.001587,
0.1035,714.181519,
0.1036,711.693115,
0.1037,702.36145,
0.1038,701.117249,
0.1039,685.564514,
0.104,688.052917,
0.1041,684.942383,
0.1042,681.831848,
0.1043,690.541382,
0.1044,687.430847,
0.1045,686.808716,
0.1046,689.29718,
0.1047,676.232849,
0.1048,691.163513,
0.1049,690.541382,
0.105,696.762451,
0.1051,695.51825,
0.1052,697.384583,
0.1053,708.582581,
0.1054,701.117249,
0.1055,696.762451,
0.1056,701.117249,
0.1057,694.896118,
0.1058,686.186646,
0.1059,682.453979,
0.106,679.965515,
0.1061,686.186646,
0.1062,681.831848,
0.1063,691.163513,
0.1064,699.873047,
0.1065,724.757385,
0.1066,742.798584,
0.1067,780.747253,
0.1068,791.94519,
0.1069,836.737061,
0.107,871.575195,
0.1071,893.97113,
0.1072,920.099731,
0.1073,938.763,
0.1074,957.42627,
0.1075,968.002136,
0.1076,986.043335,
0.1077,989.776001,
0.1078,1004.706604,
0.1079,1010.305603,
0.108,1037.056274,
0.1081,1045.765869,
0.1082,1051.986938,
0.1083,1076.249146,
0.1084,1079.981812,
0.1085,1109.220947,
0.1086,1121.663208,
0.1087,1134.105347,
0.1088,1160.856079,
0.1089,1186.984619,
0.109,1205.025757,
0.1091,1229.910156,
0.1092,1258.527222,
0.1093,1293.987427,
0.1094,1309.540161,
0.1095,1341.267822,
0.1096,1361.797363,
0.1097,1396.635498,
0.1098,1409.699829,
0.1099,1443.293701,
0.11,1470.666504,
0.1101,1492.440308,
0.1102,1518.56897,
0.1103,1524.167969,
0.1104,1558.383911,
0.1105,1568.959839,
0.1106,1588.86731,
0.1107,1587.000977,
0.1108,1620.594849,
0.1109,1632.414917,
0.111,1644.857178,
0.1111,1657.921387,
0.1112,1656.055054,
0.1113,1680.317383,
0.1114,1677.828979,
0.1115,1685.916382,
0.1116,1692.759521,
0.1117,1702.713257,
0.1118,1700.846924,
0.1119,1707.068115,
0.112,1697.114258,
0.1121,1692.137451,
0.1122,1670.363647,
0.1123,1667.875122,
0.1124,1642.990845,
0.1125,1642.368652,
0.1126,1606.908447,
0.1127,1611.885376,
0.1128,1598.821045,
0.1129,1590.11145,
0.113,1565.849243,
0.1131,1575.802979,
0.1132,1577.047241,
0.1133,1579.535645,
0.1134,1583.890381,
0.1135,1587.000977,
0.1136,1580.779907,
0.1137,1567.715576,
0.1138,1554.651245,
0.1139,1540.342773,
0.114,1517.324707,
0.1141,1511.103638,
0.1142,1494.928833,
0.1143,1488.085571,
0.1144,1462.579102,
0.1145,1461.957031,
0.1146,1450.136963,
0.1147,1445.160034,
0.1148,1433.339966,
0.1149,1424.008301,
0.115,1412.188232,
0.1151,1405.344971,
0.1152,1395.391235,
0.1153,1394.769165,
0.1154,1364.907959,
0.1155,1370.506958,
0.1156,1344.378296,
0.1157,1340.02356,
0.1158,1317.005493,
0.1159,1314.51709,
0.116,1310.162354,
0.1161,1297.720093,
0.1162,1292.743286,
0.1163,1287.144287,
0.1164,1285.900024,
0.1165,1277.812622,
0.1166,1259.149292,
0.1167,1267.858887,
0.1168,1253.550293,
0.1169,1246.085083,
0.117,1242.974487,
0.1171,1234.265015,
0.1172,1218.71228,
0.1173,1190.717285,
0.1174,1200.04895,
0.1175,1173.298218,
0.1176,1154.012817,
0.1177,1139.704346,
0.1178,1120.418945,
0.1179,1107.976807,
0.118,1085.580811,
0.1181,1075.627075,
0.1182,1053.231079,
0.1183,1048.876343,
0.1184,1040.16687,
0.1185,1022.125671,
0.1186,999.107605,
0.1187,998.485535,
0.1188,972.979004,
0.1189,956.182068,
0.119,946.850464,
0.1191,930.053467,
0.1192,916.367065,
0.1193,901.436462,
0.1194,895.837463,
0.1195,887.750061,
0.1196,885.261597,
0.1197,877.796326,
0.1198,882.773193,
0.1199,883.395264,
0.12,883.395264,
0.1201,861.62146,
0.1202,846.690857,
0.1203,841.713928,
0.1204,825.539124,
0.1205,809.986389,
0.1206,803.143188,
0.1207,797.544189,
0.1208,770.171387,
0.1209,758.351318,
0.121,780.747253,
0.1211,780.747253,
0.1212,759.59552,
0.1213,767.682922,
0.1214,766.438721,
0.1215,763.328186,
0.1216,761.461853,
0.1217,754.618652,
0.1218,744.664917,
0.1219,750.263855,
0.122,739.688049,
0.1221,729.734253,
0.1222,733.466919,
0.1223,714.181519,
0.1224,693.651917,
0.1225,702.36145,
0.1226,687.430847,
0.1227,684.942383,
0.1228,666.279114,
0.1229,668.145447,
0.123,654.459045,
0.1231,647.615845,
0.1232,649.482178,
0.1233,644.50531,
0.1234,630.818909,
0.1235,619.620911,
0.1236,623.975708,
0.1237,603.446045,
0.1238,593.49231,
0.1239,602.201843,
