0.0144,-11.197968
0.0145,-9.95375
0.0146,-11.197968
0.0147,-8.709531
0.0148,-3.732656
0.0149,-8.087421
0.015,-9.33164
0.0151,-9.95375
0.0152,-13.064297
0.0153,-3.732656
0.0154,-9.33164
0.0155,-11.197968
0.0156,-16.796953
0.0157,-13.064297
0.0158,-0.622109
0.0159,-21.773827
0.016,-1.866328
0.0161,-9.33164
0.0162,-4.354765
0.0163,-8.087421
0.0164,0
0.0165,-11.820078
0.0166,-14.308516
0.0167,-0.622109
0.0168,-0.622109
0.0169,-13.064297
0.017,-9.95375
0.0171,-15.552733
0.0172,-3.110547
0.0173,-20.529608
0.0174,0.622109
0.0175,-11.820078
0.0176,-13.064297
0.0177,-1.866328
0.0178,-5.598984
0.0179,1.866328
0.018,-11.820078
0.0181,-2.488437
0.0182,-10.575859
0.0183,-18.66328
0.0184,-3.110547
0.0185,-10.575859
0.0186,-11.820078
0.0187,-1.866328
0.0188,-13.686406
0.0189,-1.866328
0.019,-11.197968
0.0191,-9.95375
0.0192,-15.552733
0.0193,-13.064297
0.0194,-9.95375
0.0195,-7.465312
0.0196,-18.041172
0.0197,-1.244219
0.0198,-4.976875
0.0199,-9.33164
0.02,-11.197968
0.0201,-9.95375
0.0202,-9.95375
0.0203,-6.843203
0.0204,-12.442187
0.0205,-2.488437
0.0206,-5.598984
0.0207,-9.33164
0.0208,-1.866328
0.0209,-6.843203
0.021,-9.33164
0.0211,-6.843203
0.0212,-9.95375
0.0213,-9.33164
0.0214,3.732656
0.0215,-16.796953
0.0216,-3.110547
0.0217,-3.110547
0.0218,-13.686406
0.0219,-4.354765
0.022,-16.796953
0.0221,-0.622109
0.0222,-9.95375
0.0223,-3.732656
0.0224,-7.465312
0.0225,-17.419062
0.0226,-11.197968
0.0227,-13.686406
0.0228,-9.33164
0.0229,-9.33164
0.023,-8.087421
0.0231,0.622109
0.0232,-10.575859
0.0233,-6.221094
0.0234,-9.33164
0.0235,-15.552733
0.0236,-9.95375
0.0237,-13.686406
0.0238,-8.709531
0.0239,-6.221094
0.024,-7.465312
0.0241,-7.465312
0.0242,-7.465312
0.0243,-8.087421
0.0244,-5.598984
0.0245,-8.087421
0.0246,-10.575859
0.0247,-4.976875
0.0248,-6.221094
0.0249,-4.976875
0.025,-18.041172
0.0251,-6.843203
0.0252,-9.33164
0.0253,-13.686406
0.0254,-6.843203
0.0255,-8.709531
0.0256,-13.686406
0.0257,-4.354765
0.0258,-9.33164
0.0259,-6.221094
0.026,-14.308516
0.0261,-4.976875
0.0262,-12.442187
0.0263,-12.442187
0.0264,-4.354765
0.0265,3.110547
0.0266,-12.442187
0.0267,-10.575859
0.0268,2.488437
0.0269,-15.552733
0.027,-5.598984
0.0271,-16.796953
0.0272,-1.866328
0.0273,-15.552733
0.0274,-9.95375
0.0275,-22.395937
0.0276,-8.087421
0.0277,-11.820078
0.0278,-7.465312
0.0279,-15.552733
0.028,-14.930624
0.0281,-4.976875
0.0282,-6.843203
0.0283,-19.907499
0.0284,-6.843203
0.0285,-8.087421
0.0286,-9.33164
0.0287,-14.308516
0.0288,-10.575859
0.0289,-11.820078
0.029,-13.686406
0.0291,-9.95375
0.0292,-12.442187
0.0293,-5.598984
0.0294,-13.064297
0.0295,-2.488437
0.0296,-4.976875
0.0297,-2.488437
0.0298,-19.907499
0.0299,-15.552733
0.03,3.110547
0.0301,-8.087421
0.0302,-6.843203
0.0303,-14.308516
0.0304,-11.820078
0.0305,-7.465312
0.0306,-8.709531
0.0307,-10.575859
0.0308,-10.575859
0.0309,-11.197968
0.031,-10.575859
0.0311,-12.442187
0.0312,-6.221094
0.0313,-13.064297
0.0314,-10.575859
0.0315,-9.33164
0.0316,-3.732656
0.0317,-3.732656
0.0318,-9.95375
0.0319,-13.064297
0.032,-7.465312
0.0321,-12.442187
0.0322,-3.732656
0.0323,-14.308516
0.0324,-1.866328
0.0325,-11.197968
0.0326,-7.465312
0.0327,-5.598984
0.0328,-15.552733
0.0329,1.866328
0.033,-7.465312
0.0331,-2.488437
0.0332,-8.087421
0.0333,-4.976875
0.0334,-9.95375
0.0335,-9.95375
0.0336,0.622109
0.0337,-14.308516
0.0338,-6.221094
0.0339,-11.820078
0.034,-4.354765
0.0341,-4.976875
0.0342,-11.197968
0.0343,-18.66328
0.0344,-5.598984
0.0345,-12.442187
0.0346,-1.866328
0.0347,-10.575859
0.0348,-14.308516
0.0349,-10.575859
0.035,-8.709531
0.0351,-8.087421
0.0352,-18.041172
0.0353,-1.244219
0.0354,-15.552733
0.0355,-7.465312
0.0356,-9.95375
0.0357,-11.820078
0.0358,-8.709531
0.0359,-9.33164
0.036,-17.419062
0.0361,-9.95375
0.0362,-9.95375
0.0363,-1.866328
0.0364,-8.709531
0.0365,-14.930624
0.0366,-1.866328
0.0367,-10.575859
0.0368,-8.087421
0.0369,-9.33164
0.037,-1.244219
0.0371,-5.598984
0.0372,-9.95375
0.0373,-1.866328
0.0374,-11.820078
0.0375,-9.33164
0.0376,-11.820078
0.0377,-9.33164
0.0378,-1.866328
0.0379,-5.598984
0.038,-9.33164
0.0381,-13.686406
0.0382,-6.221094
0.0383,-9.33164
0.0384,-11.197968
0.0385,-1.866328
0.0386,-14.308516
0.0387,-4.354765
0.0388,6.843203
0.0389,-14.308516
0.039,-12.442187
0.0391,-10.575859
0.0392,-4.354765
0.0393,-8.709531
0.0394,-11.197968
0.0395,-9.33164
0.0396,-15.552733
0.0397,-1.244219
0.0398,-7.465312
0.0399,-9.95375
0.04,-6.221094
0.0401,-6.221094
0.0402,-9.33164
0.0403,-17.419062
0.0404,-5.598984
0.0405,-4.976875
0.0406,-3.732656
0.0407,-6.221094
0.0408,-5.598984
0.0409,-10.575859
0.041,-4.354765
0.0411,-5.598984
0.0412,-6.843203
0.0413,-8.087421
0.0414,0.622109
0.0415,-5.598984
0.0416,-8.087421
0.0417,-7.465312
0.0418,-9.33164
0.0419,-7.465312
0.042,0
0.0421,-14.308516
0.0422,-8.709531
0.0423,-13.686406
0.0424,-11.197968
0.0425,-6.221094
0.0426,-13.064297
0.0427,-6.221094
0.0428,-9.95375
0.0429,-4.976875
0.043,-13.686406
0.0431,-11.820078
0.0432,-4.976875
0.0433,-15.552733
0.0434,-11.197968
0.0435,-9.33164
0.0436,-14.308516
0.0437,-8.087421
0.0438,-12.442187
0.0439,-4.976875
0.044,-22.395937
0.0441,-9.95375
0.0442,-2.488437
0.0443,-9.95375
0.0444,-5.598984
0.0445,-9.95375
0.0446,-5.598984
0.0447,-10.575859
0.0448,-8.087421
0.0449,-16.796953
0.045,-8.087421
0.0451,0.622109
0.0452,-5.598984
0.0453,-13.064297
0.0454,0
0.0455,-9.95375
0.0456,-6.221094
0.0457,-14.930624
0.0458,-7.465312
0.0459,0
0.046,-19.285391
0.0461,-11.820078
0.0462,-9.95375
0.0463,-14.308516
0.0464,-10.575859
0.0465,-2.488437
0.0466,-9.95375
0.0467,-6.221094
0.0468,-1.866328
0.0469,-11.197968
0.047,-8.087421
0.0471,-13.686406
0.0472,0.622109
0.0473,-12.442187
0.0474,-5.598984
0.0475,-8.709531
0.0476,-8.087421
0.0477,-4.976875
0.0478,5.598984
0.0479,-8.087421
0.048,-9.33164
0.0481,-11.197968
0.0482,-15.552733
0.0483,-4.354765
0.0484,-8.087421
0.0485,-12.442187
0.0486,-11.820078
0.0487,-17.419062
0.0488,-9.95375
0.0489,-4.354765
0.049,-8.087421
0.0491,-11.197968
0.0492,-6.221094
0.0493,-9.95375
0.0494,-6.843203
0.0495,-14.308516
0.0496,-12.442187
0.0497,-13.064297
0.0498,-13.064297
0.0499,-9.33164
0.05,-16.174843
0.0501,-6.843203
0.0502,-6.221094
0.0503,-15.552733
0.0504,-10.575859
0.0505,4.976875
0.0506,-8.709531
0.0507,-11.197968
0.0508,-8.087421
0.0509,-6.221094
0.051,-16.796953
0.0511,1.866328
0.0512,-12.442187
0.0513,-0.622109
0.0514,-9.95375
0.0515,-8.709531
0.0516,-0.622109
0.0517,-5.598984
0.0518,-8.087421
0.0519,-2.488437
0.052,-11.820078
0.0521,-3.732656
0.0522,-14.308516
0.0523,-3.110547
0.0524,-15.552733
0.0525,-3.732656
0.0526,-6.221094
0.0527,-9.95375
0.0528,-5.598984
0.0529,-4.354765
0.053,-15.552733
0.0531,-18.041172
0.0532,-8.087421
0.0533,-8.087421
0.0534,-6.843203
0.0535,-6.843203
0.0536,-4.976875
0.0537,0.622109
0.0538,-10.575859
0.0539,-1.244219
0.054,-13.686406
0.0541,-8.087421
0.0542,-10.575859
0.0543,-7.465312
0.0544,-19.907499
0.0545,-13.064297
0.0546,-1.244219
0.0547,-4.976875
0.0548,3.732656
0.0549,-6.843203
0.055,-6.221094
0.0551,-16.174843
0.0552,-0.622109
0.0553,-23.018045
0.0554,-3.732656
0.0555,-8.087421
0.0556,-9.33164
0.0557,-14.930624
0.0558,-12.442187
0.0559,-9.95375
0.056,-13.064297
0.0561,-16.174843
0.0562,-8.087421
0.0563,-12.442187
0.0564,-5.598984
0.0565,-14.308516
0.0566,-0.622109
0.0567,-9.33164
0.0568,-2.488437
0.0569,-13.064297
0.057,-10.575859
0.0571,-12.442187
0.0572,-13.686406
0.0573,-5.598984
0.0574,-5.598984
0.0575,-7.465312
0.0576,-9.33164
0.0577,-11.820078
0.0578,-6.221094
0.0579,-19.285391
0.058,-9.33164
0.0581,-13.064297
0.0582,-11.197968
0.0583,-18.041172
0.0584,-10.575859
0.0585,-4.976875
0.0586,-9.95375
0.0587,-16.796953
0.0588,-7.465312
0.0589,-6.843203
0.059,-15.552733
0.0591,-5.598984
0.0592,-13.064297
0.0593,-3.110547
0.0594,-4.976875
0.0595,-8.709531
0.0596,-3.732656
0.0597,-18.041172
0.0598,-11.197968
0.0599,-8.087421
0.06,-13.686406
0.0601,-4.976875
0.0602,-16.174843
0.0603,-15.552733
0.0604,-9.95375
0.0605,-6.221094
0.0606,-4.354765
0.0607,-6.221094
0.0608,-8.709531
0.0609,-3.110547
0.061,-9.33164
0.0611,-8.087421
0.0612,-4.976875
0.0613,-7.465312
0.0614,-4.354765
0.0615,-1.866328
0.0616,-9.33164
0.0617,-11.197968
0.0618,-16.174843
0.0619,-9.33164
0.062,-11.197968
0.0621,1.866328
0.0622,-1.244219
0.0623,-6.221094
0.0624,-13.064297
0.0625,-7.465312
0.0626,-13.064297
0.0627,-10.575859
0.0628,-11.197968
0.0629,-1.244219
0.063,-3.732656
0.0631,-9.33164
0.0632,-20.529608
0.0633,-13.686406
0.0634,0.622109
0.0635,-4.354765
0.0636,-11.197968
0.0637,-13.064297
0.0638,-8.087421
0.0639,-19.907499
0.064,-1.866328
0.0641,-9.33164
0.0642,-4.976875
0.0643,-11.820078
0.0644,-9.33164
0.0645,-18.041172
0.0646,-5.598984
0.0647,-11.197968
0.0648,-2.488437
0.0649,-21.151718
0.065,-6.843203
0.0651,-14.930624
0.0652,-6.221094
0.0653,-13.064297
0.0654,3.732656
0.0655,-16.174843
0.0656,-10.575859
0.0657,-16.174843
0.0658,-5.598984
0.0659,-14.308516
0.066,-9.33164
0.0661,-5.598984
0.0662,-8.087421
0.0663,-9.33164
0.0664,-10.575859
0.0665,-8.087421
0.0666,-10.575859
0.0667,-11.820078
0.0668,-13.064297
0.0669,-3.110547
0.067,-7.465312
0.0671,-11.197968
0.0672,-11.197968
0.0673,-12.442187
0.0674,-4.354765
0.0675,-6.221094
0.0676,-1.244219
0.0677,-9.95375
0.0678,-9.33164
0.0679,-2.488437
0.068,-7.465312
0.0681,-8.709531
0.0682,-5.598984
0.0683,-2.488437
0.0684,-15.552733
0.0685,-12.442187
0.0686,-8.709531
0.0687,-8.087421
0.0688,-4.976875
0.0689,-15.552733
0.069,-9.95375
0.0691,-13.064297
0.0692,-8.087421
0.0693,-6.221094
0.0694,4.976875
0.0695,-12.442187
0.0696,0
0.0697,-10.575859
0.0698,-9.33164
0.0699,-16.796953
0.07,1.244219
0.0701,-8.709531
0.0702,-13.686406
0.0703,-11.820078
0.0704,-11.820078
0.0705,-9.95375
0.0706,-6.221094
0.0707,-4.976875
0.0708,-11.820078
0.0709,-2.488437
0.071,-6.843203
0.0711,-9.33164
0.0712,-11.197968
0.0713,-14.308516
0.0714,-19.285391
0.0715,-8.709531
0.0716,-4.976875
0.0717,-8.087421
0.0718,1.244219
0.0719,-1.244219
0.072,-10.575859
0.0721,-5.598984
0.0722,3.110547
0.0723,-11.820078
0.0724,-9.33164
0.0725,-4.976875
0.0726,-13.064297
0.0727,-12.442187
0.0728,-5.598984
0.0729,-5.598984
0.073,-14.930624
0.0731,-8.087421
0.0732,-13.064297
0.0733,-3.732656
0.0734,-10.575859
0.0735,-4.976875
0.0736,-12.442187
0.0737,-10.575859
0.0738,-15.552733
0.0739,-11.820078
0.074,-8.087421
0.0741,0.622109
0.0742,-7.465312
0.0743,-8.709531
0.0744,-4.976875
0.0745,-19.285391
0.0746,-6.221094
0.0747,-8.087421
0.0748,-13.686406
0.0749,-6.843203
0.075,-16.796953
0.0751,-13.064297
0.0752,-14.308516
0.0753,-3.732656
0.0754,-14.308516
0.0755,-4.976875
0.0756,-6.843203
0.0757,-4.976875
0.0758,-11.197968
0.0759,-3.732656
0.076,-10.575859
0.0761,-11.820078
0.0762,-19.285391
0.0763,-8.087421
0.0764,-12.442187
0.0765,-3.732656
0.0766,-11.820078
0.0767,-6.843203
0.0768,-12.442187
0.0769,-11.197968
0.077,-4.976875
0.0771,-1.866328
0.0772,-10.575859
0.0773,-4.354765
0.0774,1.866328
0.0775,-6.221094
0.0776,-13.686406
0.0777,-5.598984
0.0778,-13.064297
0.0779,-7.465312
0.078,-7.465312
0.0781,-9.95375
0.0782,-6.221094
0.0783,-9.33164
0.0784,-1.866328
0.0785,-8.087421
0.0786,0
0.0787,-4.354765
0.0788,-4.976875
0.0789,-12.442187
0.079,-18.041172
0.0791,-19.907499
0.0792,-11.197968
0.0793,-1.866328
0.0794,-14.308516
0.0795,-11.197968
0.0796,-10.575859
0.0797,-11.197968
0.0798,-8.087421
0.0799,-5.598984
0.08,-4.976875
0.0801,-21.151718
0.0802,-8.087421
0.0803,-9.33164
0.0804,-9.33164
0.0805,-12.442187
0.0806,-12.442187
0.0807,-6.221094
0.0808,-7.465312
0.0809,-8.087421
0.081,-6.221094
0.0811,-3.732656
0.0812,-9.33164
0.0813,-6.221094
0.0814,-11.197968
0.0815,-13.686406
0.0816,-13.686406
0.0817,-6.843203
0.0818,-12.442187
0.0819,-5.598984
0.082,-11.197968
0.0821,-4.976875
0.0822,-7.465312
0.0823,-12.442187
0.0824,-1.244219
0.0825,-15.552733
0.0826,-9.33164
0.0827,-14.308516
0.0828,-3.732656
0.0829,-3.732656
0.083,-9.33164
0.0831,1.866328
0.0832,-11.820078
0.0833,-6.843203
0.0834,-18.041172
0.0835,-5.598984
0.0836,-1.866328
0.0837,-11.820078
0.0838,-3.110547
0.0839,-14.930624
0.084,-4.976875
0.0841,-4.976875
0.0842,-16.796953
0.0843,1.244219
0.0844,-8.087421
0.0845,-5.598984
0.0846,-1.244219
0.0847,-13.064297
0.0848,-11.820078
0.0849,-8.087421
0.085,-13.686406
0.0851,-20.529608
0.0852,2.488437
0.0853,-5.598984
0.0854,-10.575859
0.0855,-8.087421
0.0856,-8.087421
0.0857,-1.244219
0.0858,-9.33164
0.0859,-10.575859
0.086,-3.732656
0.0861,-0.622109
0.0862,-0.622109
0.0863,-13.686406
0.0864,-5.598984
0.0865,-4.976875
0.0866,-1.866328
0.0867,-8.709531
0.0868,-14.308516
0.0869,-14.308516
0.087,-15.552733
0.0871,-6.843203
0.0872,-8.087421
0.0873,-10.575859
0.0874,-5.598984
0.0875,-8.087421
0.0876,-3.732656
0.0877,-16.174843
0.0878,-11.197968
0.0879,-9.33164
0.088,-6.843203
0.0881,-8.087421
0.0882,-25.506483
0.0883,-6.221094
0.0884,-2.488437
0.0885,-19.285391
0.0886,-3.732656
0.0887,-8.709531
0.0888,-7.465312
0.0889,-8.087421
0.089,-6.221094
0.0891,-11.197968
0.0892,-19.907499
0.0893,-6.843203
0.0894,-6.221094
0.0895,-23.018045
0.0896,-4.354765
0.0897,-10.575859
0.0898,-11.197968
0.0899,-15.552733
0.09,0.622109
0.0901,-2.488437
0.0902,3.732656
0.0903,-8.709531
0.0904,-5.598984
0.0905,-9.95375
0.0906,-8.087421
0.0907,-2.488437
0.0908,-9.33164
0.0909,-6.221094
0.091,-6.843203
0.0911,-8.087421
0.0912,-12.442187
0.0913,-9.95375
0.0914,-0.622109
0.0915,-3.110547
0.0916,-8.087421
0.0917,-5.598984
0.0918,-16.796953
0.0919,-4.976875
0.092,-3.110547
0.0921,-4.354765
0.0922,-6.221094
0.0923,-4.976875
0.0924,-8.087421
0.0925,-0.622109
0.0926,-14.308516
0.0927,-9.95375
0.0928,-10.575859
0.0929,-5.598984
0.093,-11.197968
0.0931,-3.110547
0.0932,-11.197968
0.0933,-8.709531
0.0934,-3.732656
0.0935,-7.465312
0.0936,2.488437
0.0937,-9.33164
0.0938,-11.820078
0.0939,-9.33164
0.094,-14.930624
0.0941,-8.087421
0.0942,-5.598984
0.0943,-15.552733
0.0944,-8.087421
0.0945,-16.796953
0.0946,-9.95375
0.0947,-11.820078
0.0948,-6.843203
0.0949,0.622109
0.095,-11.820078
0.0951,-15.552733
0.0952,-8.709531
0.0953,-15.552733
0.0954,-5.598984
0.0955,-11.197968
0.0956,-3.732656
0.0957,-14.308516
0.0958,-8.087421
0.0959,-8.087421
0.096,-6.221094
0.0961,-3.110547
0.0962,-9.33164
0.0963,-11.820078
0.0964,-6.843203
0.0965,-3.732656
0.0966,-8.087421
0.0967,-6.843203
0.0968,-3.732656
0.0969,-6.843203
0.097,-1.866328
0.0971,3.732656
0.0972,-18.041172
0.0973,-12.442187
0.0974,-13.686406
0.0975,-13.064297
0.0976,-12.442187
0.0977,-15.552733
0.0978,-13.064297
0.0979,-5.598984
0.098,-6.843203
0.0981,-11.197968
0.0982,-0.622109
0.0983,-13.686406
0.0984,-7.465312
0.0985,-5.598984
0.0986,-10.575859
0.0987,-11.820078
0.0988,-9.33164
0.0989,-12.442187
0.099,-10.575859
0.0991,-18.041172
0.0992,-8.087421
0.0993,-7.465312
0.0994,-10.575859
0.0995,-4.354765
0.0996,-0.622109
0.0997,-9.95375
0.0998,-9.95375
0.0999,-11.197968
0.1,-9.95375
0.1001,-11.197968
0.1002,-8.709531
0.1003,-10.575859
0.1004,-8.087421
0.1005,-18.041172
0.1006,-9.95375
0.1007,-13.686406
0.1008,-18.66328
0.1009,-10.575859
0.101,-0.622109
0.1011,-4.354765
0.1012,-13.064297
0.1013,-4.354765
0.1014,-10.575859
0.1015,-0.622109
0.1016,-6.843203
0.1017,-11.820078
0.1018,-3.732656
0.1019,-6.221094
0.102,-6.221094
0.1021,-5.598984
0.1022,-13.064297
0.1023,-9.95375
0.1024,-6.221094
0.1025,-9.33164
0.1026,-2.488437
0.1027,-11.820078
0.1028,7.465312
0.1029,-13.064297
0.103,-4.976875
0.1031,-3.110547
0.1032,-11.820078
0.1033,-8.087421
0.1034,-5.598984
0.1035,-4.976875
0.1036,-7.465312
0.1037,-3.732656
0.1038,-11.197968
0.1039,-9.95375
0.104,-3.110547
0.1041,-4.354765
0.1042,-6.221094
0.1043,-4.976875
0.1044,0
0.1045,-16.796953
0.1046,-4.976875
0.1047,-6.843203
0.1048,-4.354765
0.1049,-12.442187
0.105,-3.732656
0.1051,-18.66328
0.1052,-1.866328
0.1053,-9.95375
0.1054,-13.686406
0.1055,-12.442187
0.1056,-9.33164
0.1057,-9.95375
0.1058,-4.976875
0.1059,-8.087421
0.106,0
0.1061,-9.33164
0.1062,-7.465312
0.1063,-3.110547
0.1064,-8.709531
0.1065,-4.354765
0.1066,-13.686406
0.1067,-0.622109
0.1068,-4.354765
0.1069,-11.820078
0.107,-13.064297
0.1071,0
0.1072,-19.907499
0.1073,-13.686406
0.1074,0
0.1075,-14.930624
0.1076,0
0.1077,-19.285391
0.1078,-6.221094
0.1079,-5.598984
0.108,-15.552733
0.1081,-10.575859
0.1082,-6.843203
0.1083,-13.064297
0.1084,-14.308516
0.1085,-6.843203
0.1086,-7.465312
0.1087,-6.221094
0.1088,1.244219
0.1089,-9.95375
0.109,-10.575859
0.1091,-6.221094
0.1092,-5.598984
0.1093,-13.064297
0.1094,-11.197968
0.1095,-3.732656
0.1096,-2.488437
0.1097,-4.354765
0.1098,-5.598984
0.1099,-3.732656
0.11,-11.197968
0.1101,-11.197968
0.1102,-2.488437
0.1103,-17.419062
0.1104,-5.598984
0.1105,-9.95375
0.1106,-7.465312
0.1107,0
0.1108,-10.575859
0.1109,-4.976875
0.111,-17.419062
0.1111,-4.354765
0.1112,-8.087421
0.1113,-1.866328
0.1114,-3.110547
0.1115,-12.442187
0.1116,-7.465312
0.1117,-5.598984
0.1118,1.244219
0.1119,-4.976875
0.112,-13.064297
0.1121,-12.442187
0.1122,-14.308516
0.1123,-13.064297
0.1124,-0.622109
0.1125,-4.354765
0.1126,-5.598984
0.1127,-10.575859
0.1128,0
0.1129,-1.244219
0.113,-10.575859
0.1131,-10.575859
0.1132,-4.976875
0.1133,3.732656
0.1134,-13.686406
0.1135,-13.064297
0.1136,-3.732656
0.1137,-10.575859
0.1138,-4.354765
0.1139,-19.285391
0.114,-2.488437
0.1141,-11.197968
0.1142,-3.110547
0.1143,-8.087421
0.1144,-2.488437
0.1145,3.110547
0.1146,-10.575859
0.1147,-21.151718
0.1148,-9.33164
0.1149,-18.041172
0.115,-17.419062
0.1151,-2.488437
0.1152,-14.308516
0.1153,-8.087421
0.1154,3.110547
0.1155,-20.529608
0.1156,-9.33164
0.1157,-7.465312
0.1158,-9.95375
0.1159,4.354765
0.116,-4.354765
0.1161,-6.843203
0.1162,-9.95375
0.1163,-1.866328
0.1164,-9.33164
0.1165,-2.488437
0.1166,-12.442187
0.1167,-7.465312
0.1168,-9.33164
0.1169,-4.976875
0.117,-4.354765
0.1171,-3.732656
0.1172,-11.197968
0.1173,-7.465312
0.1174,-12.442187
0.1175,-11.820078
0.1176,-6.843203
0.1177,-17.419062
0.1178,-10.575859
0.1179,4.354765
0.118,-21.151718
0.1181,-10.575859
0.1182,-16.796953
0.1183,-7.465312
0.1184,-10.575859
0.1185,-14.308516
0.1186,-6.843203
0.1187,-6.221094
0.1188,-2.488437
0.1189,-5.598984
0.119,-17.419062
0.1191,0
0.1192,-9.95375
0.1193,-8.087421
0.1194,-6.221094
0.1195,-14.308516
0.1196,-10.575859
0.1197,-17.419062
0.1198,-13.064297
0.1199,-6.843203
0.12,-10.575859
0.1201,-11.820078
0.1202,-19.285391
0.1203,-4.976875
0.1204,-11.820078
0.1205,-0.622109
0.1206,-8.087421
0.1207,-1.244219
0.1208,-18.66328
0.1209,-2.488437
0.121,-7.465312
0.1211,-11.197968
0.1212,-14.308516
0.1213,-2.488437
0.1214,-11.197968
0.1215,-11.197968
0.1216,-11.820078
0.1217,-5.598984
0.1218,-1.866328
0.1219,-4.976875
0.122,-14.930624
0.1221,-14.308516
0.1222,-13.686406
0.1223,-10.575859
0.1224,-18.041172
0.1225,-4.354765
0.1226,-14.930624
0.1227,-3.110547
0.1228,-13.686406
0.1229,-8.087421
0.123,-16.174843
0.1231,-0.622109
0.1232,-13.064297
0.1233,-4.354765
0.1234,-4.976875
0.1235,-18.66328
0.1236,-1.866328
0.1237,-10.575859
0.1238,-10.575859
0.1239,-3.732656
0.124,-4.976875
0.1241,-1.866328
0.1242,-8.709531
0.1243,-4.354765
0.1244,-5.598984
0.1245,-9.33164
0.1246,-6.843203
0.1247,-6.843203
0.1248,-7.465312
0.1249,-10.575859
0.125,-5.598984
0.1251,-20.529608
0.1252,-18.041172
0.1253,-3.110547
0.1254,-11.197968
0.1255,-3.732656
0.1256,-13.686406
0.1257,-9.95375
0.1258,-8.087421
0.1259,-3.732656
0.126,-9.33164
0.1261,-13.686406
0.1262,-6.221094
0.1263,-9.33164
0.1264,-8.087421
0.1265,2.488437
0.1266,0
0.1267,-8.709531
0.1268,-1.866328
0.1269,-4.354765
0.127,-1.244219
0.1271,-19.907499
0.1272,-7.465312
0.1273,-6.221094
0.1274,-13.064297
0.1275,-7.465312
0.1276,-3.110547
0.1277,-6.221094
0.1278,-5.598984
0.1279,0.622109
0.128,-3.110547
0.1281,-1.866328
0.1282,-7.465312
0.1283,-9.33164
0.1284,-6.843203
0.1285,-5.598984
0.1286,-14.308516
0.1287,-8.087421
0.1288,-8.087421
0.1289,-12.442187
0.129,0.622109
0.1291,-6.221094
0.1292,-9.95375
0.1293,-6.221094
0.1294,-9.95375
